WORK_SPACE_ID,NAME,ADDRESS,X_COORD,Y_COORD,URL,AREA_GROUP
1060,이고스터디카페,대전 유성구 은구비서로23번길 27,127.3196738,36.37483561,http://place.map.kakao.com/1452549908,충청도
1061,더드림스터디카페,대전 유성구 노은로 178,127.3185068,36.3755885,http://place.map.kakao.com/1366231297,충청도
1062,르하임스터디카페 대전노은점,대전 유성구 은구비남로33번길 54,127.3195214,36.37462685,http://place.map.kakao.com/1395139218,충청도
1063,가로수스터디카페 대전신성점,대전 유성구 신성남로95번길 57,127.3499663,36.38804479,http://place.map.kakao.com/2057165116,충청도
1064,시작스터디카페 대전노은점,대전 유성구 은구비남로33번길 23,127.3191716,36.37327792,http://place.map.kakao.com/1632031822,충청도
1065,만점24스터디카페 죽동점,대전 유성구 죽동로297번길 22,127.3378927,36.36884854,http://place.map.kakao.com/1496685773,충청도
1066,스카이 스터디카페,대전 유성구 은구비남로33번길 32,127.3195175,36.37367892,http://place.map.kakao.com/139990153,충청도
1067,청어람스터디카페,대전 유성구 은구비남로33번길 51,127.3191266,36.3745505,http://place.map.kakao.com/1920781373,충청도
1068,포레스터디카페,대전 유성구 죽동로297번길 52,127.3393923,36.3693129,http://place.map.kakao.com/256882764,충청도
1069,카페미뇽 대전죽동점,대전 유성구 죽동로280번길 34,127.337502,36.37180549,http://place.map.kakao.com/32174417,충청도
1070,카페로뎀,대전 유성구 죽동로298번길 40,127.3364818,36.37036289,http://place.map.kakao.com/1265226807,충청도
1071,후라이팬,대전 유성구 은구비남로33번길 61,127.3191445,36.37510017,http://place.map.kakao.com/27207280,충청도
1072,헬로우워크 대전노은점,대전 유성구 은구비남로33번길 13-8,127.3188752,36.37302819,http://place.map.kakao.com/1761282734,충청도
1073,리게인스터디카페 충북옥천점,충북 옥천군 옥천읍 삼양로8길 6,127.5696959,36.30380479,http://place.map.kakao.com/1161995504,충청도
1074,하우스터디 옥천 행복스터디카페,충북 옥천군 옥천읍 삼양로 87,127.569112,36.30373188,http://place.map.kakao.com/1273128838,충청도
1075,공본스터디카페 옥천센터,충북 옥천군 옥천읍 관성로 8-3,127.5707671,36.30230013,http://place.map.kakao.com/471364787,충청도
1076,화이트펜슬스터디카페 서대전점,대전 중구 계룡로 849,127.4096341,36.32516766,http://place.map.kakao.com/2013750088,충청도
1077,마이데스크 스터디카페 괴정점,대전 서구 갈마로 255,127.382312,36.3335355,http://place.map.kakao.com/496389019,충청도
1078,데일리스터디카페 문화점,대전 중구 서문로 128,127.4063956,36.31938414,http://place.map.kakao.com/741157077,충청도
1079,공간샘스터디카페 대전태평점,대전 중구 태평로 36,127.3928496,36.32000979,http://place.map.kakao.com/237165562,충청도
1080,스마트스터디카페,대전 중구 보문산로35번길 38,127.3854136,36.30611256,http://place.map.kakao.com/526585639,충청도
1081,밴드앤스터디카페독서실 가장점,대전 서구 가장로 120,127.3866368,36.33284119,http://place.map.kakao.com/163904724,충청도
1082,미르스터디카페 태평점,대전 중구 태평로 8-1,127.3920406,36.31767658,http://place.map.kakao.com/459771534,충청도
1083,드림스터디카페,대전 중구 평촌로 110,127.3989299,36.3226274,http://place.map.kakao.com/1311077724,충청도
1084,디플레이스 대전유천점,대전 중구 계백로1615번길 9,127.3991448,36.3193545,http://place.map.kakao.com/485614691,충청도
1085,밴드앤스터디카페 대전유천점,대전 중구 유천로 102-1,127.396606,36.32158436,http://place.map.kakao.com/1229560425,충청도
1086,오션스터디카페 대전목동점,대전 중구 목동로 62,127.4065376,36.33622486,http://place.map.kakao.com/1709665466,충청도
1087,이지스터디카페,대전 중구 천근로 12,127.4016183,36.31048041,http://place.map.kakao.com/1988677208,충청도
1088,스카이스터디카페,대전 중구 평촌로 58,127.3935905,36.32118609,http://place.map.kakao.com/967796418,충청도
1089,베러스터디카페,대전 서구 도산로253번길 51,127.3804642,36.33146598,http://place.map.kakao.com/1973867499,충청도
1090,어반트리스터디카페 서대전점,대전 중구 계백로 1715,127.4098407,36.32207772,http://place.map.kakao.com/2031931441,충청도
1091,데일리스터디카페 가장점,대전 서구 가장로 106,127.3850213,36.33410085,http://place.map.kakao.com/934999041,충청도
1092,올댓스터디카페,대전 중구 계백로 1711,127.4094074,36.3218494,http://place.map.kakao.com/1465907454,충청도
1093,누리스터디카페,대전 서구 갈마로 245,127.3814348,36.33409432,http://place.map.kakao.com/162884563,충청도
1094,시그마 스터디카페,대전 중구 수침로111번길 9,127.398134,36.32904734,http://place.map.kakao.com/1448783047,충청도
1095,공부인스터디카페 대전목동센터,대전 중구 목동로 42,127.4075233,36.33471113,http://place.map.kakao.com/1683723843,충청도
1096,예일스터디카페,대전 서구 가장로 106,127.3850102,36.33411891,http://place.map.kakao.com/102420869,충청도
1097,예람인재교육센터,대전 중구 계룡로 814,127.4062384,36.3272826,http://place.map.kakao.com/26228937,충청도
1098,파티룸던던,대전 중구 계룡로874번길 15,127.4103091,36.32305389,http://place.map.kakao.com/270120320,충청도
1099,엔케이스터디카페,대전 중구 대종로 449,127.4277739,36.32479952,http://place.map.kakao.com/1897926943,충청도
1100,열공다방스터디카페 대흥점,대전 중구 중교로 6,127.4208944,36.32412463,http://place.map.kakao.com/1759537093,충청도
1101,멘토즈스터디카페 대전목동점,대전 중구 동서대로 1391-6,127.4115036,36.33335474,http://place.map.kakao.com/558933899,충청도
1102,포레스터디카페,대전 중구 문화로 273,127.4145013,36.31809826,http://place.map.kakao.com/1499006755,충청도
1103,패스독서실스터디카페,대전 중구 대종로 515,127.424141,36.32971127,http://place.map.kakao.com/2070513228,충청도
1104,이루다스터디카페,대전 중구 중앙로 23-17,127.4146684,36.32356874,http://place.map.kakao.com/783010657,충청도
1105,기본스터디카페 대전문화점,대전 중구 계룡로918번길 23,127.4135308,36.31988956,http://place.map.kakao.com/842153470,충청도
1106,플랜트스터디카페 선화점,대전 중구 대종로593번길 58,127.4158606,36.33311707,http://place.map.kakao.com/213196938,충청도
1107,이루다스터디카페 천동점,대전 동구 계족로 10,127.441246,36.31592261,http://place.map.kakao.com/118567609,충청도
1108,에브리데이 스터디카페,대전 중구 보문로 227,127.4227059,36.32299717,http://place.map.kakao.com/1789332991,충청도
1109,꿈꾸는공간 스터디카페 대전효동점,대전 동구 대전로 646,127.4395752,36.31841963,http://place.map.kakao.com/314091728,충청도
1110,나우앤유,대전 중구 중교로73번길 33,127.4268178,36.32796427,http://place.map.kakao.com/1787682072,충청도
1111,르하임스터디카페 대전둔산점,대전 서구 문정로 82,127.3882769,36.34642562,http://place.map.kakao.com/1613805866,충청도
1112,초월스터디카페,대전 서구 둔산남로 108,127.3894824,36.34871518,http://place.map.kakao.com/312002130,충청도
1113,멘토즈스터디카페 대전시청역점,대전 서구 둔산로 130,127.3881346,36.35097881,http://place.map.kakao.com/1356846957,충청도
1114,스터디카페 도도,대전 서구 문예로 61,127.3898559,36.35212671,http://place.map.kakao.com/163270586,충청도
1115,초월스터디카페 대전시청점,대전 서구 둔산로 130,127.3882107,36.35105967,http://place.map.kakao.com/838764559,충청도
1116,오션스터디카페 둔산점,대전 서구 청사로 228,127.3890904,36.35947197,http://place.map.kakao.com/1479823799,충청도
1117,인비트윈스터디카페,대전 서구 문정로90번길 19,127.3894547,36.3458198,http://place.map.kakao.com/1232309037,충청도
1118,이제마스터디카페 둔산점,대전 서구 둔산남로 99,127.3886053,36.34931011,http://place.map.kakao.com/1554869802,충청도
1119,아이비스터디카페,대전 서구 문예로 43,127.3898371,36.35058847,http://place.map.kakao.com/1721000062,충청도
1120,어라운드스터디카페 대전둔산점,대전 서구 둔산로 130,127.3881391,36.3509824,http://place.map.kakao.com/355083433,충청도
1121,포텐스터디카페 대전둔산점,대전 서구 둔산로 144,127.3898592,36.35099122,http://place.map.kakao.com/1638761398,충청도
1122,비허밍스터디카페 대전둔산점,대전 서구 둔산북로 175,127.3906163,36.35603082,http://place.map.kakao.com/1301826744,충청도
1123,이고랩스터디카페,대전 서구 둔산중로58번길 49,127.3894964,36.35196207,http://place.map.kakao.com/272619112,충청도
1124,작심스터디카페 대전시청점,대전 서구 둔산남로9번길 116,127.3821964,36.35045725,http://place.map.kakao.com/1869633702,충청도
1125,더브릭,대전 서구 문정로 130,127.3936375,36.34645945,http://place.map.kakao.com/1818377919,충청도
1126,노벨스터디카페 탄방점,대전 서구 문정로 62,127.3861649,36.34645769,http://place.map.kakao.com/1505463889,충청도
1127,공간샘스터디카페 대전둔산점,대전 서구 둔산로 220,127.3984297,36.35102694,http://place.map.kakao.com/955857922,충청도
1128,만점24스터디카페 크로바점,대전 서구 둔산로 155,127.3928165,36.35155378,http://place.map.kakao.com/1095901763,충청도
1129,독고스터디카페 둔산점,대전 서구 둔산남로 100,127.3886316,36.34877473,http://place.map.kakao.com/956097725,충청도
1130,도약스터디카페,대전 중구 목중로 61,127.4081886,36.3384109,http://place.map.kakao.com/1061243494,충청도
1131,초심스터디카페 대전둔산점,대전 서구 둔산남로 96,127.3882393,36.34872914,http://place.map.kakao.com/1058324898,충청도
1132,플랜트스터디카페 대전둔산점,대전 서구 문예로 35,127.389878,36.34985568,http://place.map.kakao.com/2020698940,충청도
1133,마이데스크 스터디카페 탄방점,대전 서구 문정로 96,127.3898944,36.34643116,http://place.map.kakao.com/1036273032,충청도
1134,스터디카페 행단,대전 서구 청사로 282,127.3955738,36.35928126,http://place.map.kakao.com/489290156,충청도
1135,0823관리형스터디카페 여성전용관,대전 서구 둔산남로 41,127.382188,36.34919563,http://place.map.kakao.com/1520136295,충청도
1136,만점24스터디카페,대전 서구 둔산로 220,127.3984508,36.35101425,http://place.map.kakao.com/884520299,충청도
1137,24365 스터디카페 대전둔산캠퍼스,대전 서구 문예로 19,127.3898465,36.34844274,http://place.map.kakao.com/706561653,충청도
1138,이고스스터디랩 대전탄방점,대전 서구 문정로 86,127.3887914,36.34639871,http://place.map.kakao.com/728761720,충청도
1139,더브레인코어 스터디카페,대전 서구 문예로 39,127.3898377,36.35026314,http://place.map.kakao.com/1409692035,충청도
1140,청사스터디센터,대전 서구 둔산중로134번길 39,127.3891082,36.35901682,http://place.map.kakao.com/2059712653,충청도
1141,데일리스터디카페 탄방점,대전 서구 계룡로553번안길 69,127.3890523,36.34600765,http://place.map.kakao.com/248227723,충청도
1142,블루포스터디센터,대전 서구 둔산중로134번길 39,127.3891026,36.35901234,http://place.map.kakao.com/2059842836,충청도
1143,투썸플레이스 대전탄방중앙점,대전 서구 둔산남로 94,127.387845,36.34875205,http://place.map.kakao.com/447453630,충청도
1144,복터스터디카페,대전 동구 동서대로1668번길 22,127.435032,36.34749105,http://place.map.kakao.com/429961971,충청도
1145,화이트펜슬스터디카페 대전한남대점,대전 동구 홍도로 62,127.4283199,36.35172108,http://place.map.kakao.com/1816737894,충청도
1146,마이데스크스터디카페 한남대점,대전 대덕구 한밭대로 1146,127.4258087,36.35864565,http://place.map.kakao.com/1611042414,충청도
1147,셀독24스터디카페 대전중리점,대전 대덕구 중리북로31번길 11,127.426803,36.36607407,http://place.map.kakao.com/1450582467,충청도
1148,이제마스터디카페 대전송촌점,대전 대덕구 계족산로81번길 60,127.4388204,36.36551056,http://place.map.kakao.com/1384008705,충청도
1149,풀스터디카페 한남대점,대전 대덕구 한남로 20,127.4259247,36.3513151,http://place.map.kakao.com/688861435,충청도
1150,프라임스터디카페 한남대점,대전 동구 동산초교로34번길 1,127.4258576,36.34716273,http://place.map.kakao.com/161731008,충청도
1151,만점24스터디카페,대전 대덕구 홍도로 120,127.4274645,36.35663733,http://place.map.kakao.com/387270569,충청도
1152,이루다 스터디카페&북카페,대전 동구 태전로 140,127.4214339,36.34054396,http://place.map.kakao.com/2027211321,충청도
1153,감성스터디카페 대전삼성점,대전 동구 태전로 132-18,127.4225792,36.34038131,http://place.map.kakao.com/977048685,충청도
1154,마이스터디카페,대전 대덕구 동춘당로114번길 11-17,127.4377565,36.36733122,http://place.map.kakao.com/1574565220,충청도
1155,루케아스터디카페,대전 동구 동서대로 1523,127.4218738,36.34155083,http://place.map.kakao.com/1387081628,충청도
1156,스터디카페 숲엔나무 한남대점,대전 대덕구 한남로12번길 33,127.4253386,36.35190475,http://place.map.kakao.com/1011535639,충청도
1157,더블유스터디카페,대전 동구 우암로 159,127.435045,36.34061595,http://place.map.kakao.com/1533952705,충청도
1158,웰스터디카페,대전 대덕구 한남로 33,127.4246529,36.35097357,http://place.map.kakao.com/381318149,충청도
1159,프라임 스터디 카페,대전 대덕구 계족산로81번길 87,127.4372547,36.36607863,http://place.map.kakao.com/1960029691,충청도
1160,마이데스크 스터디카페 송촌점,대전 대덕구 송촌북로36번길 36,127.438044,36.36614062,http://place.map.kakao.com/537782833,충청도
1161,오즈스터디카페 송촌동점,대전 대덕구 동춘당로 115,127.4376655,36.36640154,http://place.map.kakao.com/1906856663,충청도
1162,비허밍스터디카페 대전송촌점,대전 대덕구 동춘당로94번길 11-21,127.43919,36.36623374,http://place.map.kakao.com/1559813301,충청도
1163,어라운드스터디카페 대전송촌점,대전 대덕구 동춘당로94번길 11-15,127.4394073,36.3660455,http://place.map.kakao.com/317057117,충청도
1164,열공스터디카페 송촌점,대전 대덕구 계족산로81번길 70,127.4384389,36.36583007,http://place.map.kakao.com/611690695,충청도
1165,카페타임,대전 동구 동서대로 1717,127.4398377,36.3506555,http://place.map.kakao.com/939115871,충청도
1166,홍카페,대전 동구 계족로409번길 39,127.4296733,36.34823228,http://place.map.kakao.com/1306058693,충청도
1167,스터디센터CNT 송촌독서실,대전 대덕구 계족산로81번길 54,127.4390436,36.36537005,http://place.map.kakao.com/1701304380,충청도
1168,단지주막,대전 동구 한남로 4,127.4276681,36.35149632,http://place.map.kakao.com/457738273,충청도
1169,써드스터디카페,대전 동구 동대전로 200,127.4490597,36.3394034,http://place.map.kakao.com/674381600,충청도
1170,그램스터디카페 대전용운점,대전 동구 새울로 107,127.4615656,36.32795409,http://place.map.kakao.com/651391997,충청도
1171,플랜스터디카페 대전대점,대전 동구 대학로 51,127.4557589,36.33449728,http://place.map.kakao.com/1512293041,충청도
1172,엘알마스터디카페 우송대점,대전 동구 동대전로131번길 14,127.4450098,36.33434313,http://place.map.kakao.com/345717371,충청도
1173,마이데스크스터디카페 대전보건대점,대전 동구 우암로 324,127.4510044,36.34788333,http://place.map.kakao.com/1797750224,충청도
1174,퍼센트스터디카페,대전 동구 계족로 167,127.442989,36.32876335,http://place.map.kakao.com/957551263,충청도
1175,공스터디 우송대점,대전 동구 동대전로 174-7,127.4482849,36.33714977,http://place.map.kakao.com/1812316900,충청도
1176,르하임스터디카페 대전가오점,대전 동구 은어송로 56,127.4556993,36.30588694,http://place.map.kakao.com/1966737949,충청도
1177,윈스터디카페,대전 동구 용운로 164,127.4605758,36.32781012,http://place.map.kakao.com/618283734,충청도
1178,멘토즈스터디카페 대전송촌점,대전 대덕구 선비마을로5번길 27,127.44476,36.36249671,http://place.map.kakao.com/834267524,충청도
1179,하마하마 스터디카페,대전 동구 대전로448번길 70,127.4555395,36.30751057,http://place.map.kakao.com/620867192,충청도
1180,이루다스터디카페 판암점,대전 동구 옥천로 183,127.4602548,36.31792365,http://place.map.kakao.com/1403023507,충청도
1181,이루당,대전 대덕구 비래서로 43,127.449705,36.35437667,http://place.map.kakao.com/126460204,충청도
1182,어라운드스터디카페 대전판암점,대전 동구 동부로10번길 52,127.4595366,36.31794083,http://place.map.kakao.com/885421610,충청도
1183,공신의숲 용운점,대전 동구 용운로 83,127.4516655,36.32732504,http://place.map.kakao.com/2059512739,충청도
1184,만점24스터디카페 판암점,대전 동구 옥천로 183,127.4602525,36.31792005,http://place.map.kakao.com/1182669079,충청도
1185,아이비스터디카페,대전 동구 은어송로 39,127.4541641,36.30534126,http://place.map.kakao.com/504613695,충청도
1186,가오스터디카페,대전 동구 신기로 84,127.4556182,36.30955685,http://place.map.kakao.com/545103693,충청도
1187,네오그릿스터디카페,대전 대덕구 선비마을로5번길 8,127.4456718,36.36217429,http://place.map.kakao.com/1119823301,충청도
1188,더킹스터디카페 송촌점,대전 대덕구 선비마을로5번길 31,127.4445881,36.36262802,http://place.map.kakao.com/2144031516,충청도
1189,멘토즈스터디카페 대전전민점,대전 유성구 전민로 74,127.4004942,36.39931287,http://place.map.kakao.com/1963475169,충청도
1190,르하임스터디카페 대전관평점,대전 유성구 테크노4로 141,127.3878289,36.4222659,http://place.map.kakao.com/2050953248,충청도
1191,디플레이스 스터디카페 대전관평점,대전 유성구 관평2로 26,127.3895741,36.42428604,http://place.map.kakao.com/1121747459,충청도
1192,챌린지스터디카페 대전관평센터,대전 유성구 테크노중앙로 32,127.3890834,36.42696229,http://place.map.kakao.com/859622226,충청도
1193,스터디포트 스터디카페 법동점,대전 대덕구 계족로 667-17,127.4277209,36.37092178,http://place.map.kakao.com/1935622528,충청도
1194,시작스터디카페 대전관평동점,대전 유성구 테크노4로 119,127.3889888,36.4240969,http://place.map.kakao.com/1434947118,충청도
1195,써밋 스터디카페,대전 유성구 엑스포로446번길 6,127.4051893,36.39584556,http://place.map.kakao.com/766074469,충청도
1196,스터디카페 더딩글 대전점,대전 대덕구 동춘당로 165,127.4332579,36.36768826,http://place.map.kakao.com/1958149520,충청도
1197,위드미스터디카페,대전 유성구 엑스포로 501,127.4046653,36.40163553,http://place.map.kakao.com/1917098288,충청도
1198,마이데스크스터디카페 관평점,대전 유성구 관평2로 48,127.3885001,36.42269628,http://place.map.kakao.com/68943199,충청도
1199,공신의숲스터디카페,대전 유성구 유성대로 1728,127.4011148,36.39947299,http://place.map.kakao.com/242382228,충청도
1200,미라클스터디카페 대전전민센터,대전 유성구 유성대로 1750,127.4037316,36.39937046,http://place.map.kakao.com/1440071251,충청도
1201,법동스터디카페 법동누리독서실 & 스터디카페,대전 대덕구 계족로663번길 18,127.4278146,36.3707268,http://place.map.kakao.com/1416266845,충청도
1202,작심스터디카페 충남내포점,충남 홍성군 홍북읍 청사로48번길 12-1,126.6758195,36.64789785,http://place.map.kakao.com/1332109454,충청도
1203,독고프리미엄스터디카페 내포신도시점,충남 홍성군 홍북읍 홍학로 95,126.6764636,36.64684708,http://place.map.kakao.com/1819190715,충청도
1204,비허밍스터디카페 홍성점,충남 홍성군 홍성읍 홍장북로441번길 3,126.6685019,36.59397268,http://place.map.kakao.com/1582055485,충청도
1205,작심스터디카페 충남홍성점,충남 홍성군 홍성읍 법원로 16,126.6512809,36.5999098,http://place.map.kakao.com/837846372,충청도
1206,올탑스터디카페 홍성내포점,충남 홍성군 홍북읍 청사로 42,126.6749999,36.64839574,http://place.map.kakao.com/1820629206,충청도
1207,J스터디랩스,충남 청양군 청양읍 중앙로 72,126.8016359,36.44599549,http://place.map.kakao.com/1465929660,충청도
1208,작심스터디카페 내포도나우점,충남 예산군 삽교읍 예학로 162,126.6855396,36.66775238,http://place.map.kakao.com/323895254,충청도
1209,기본스터디카페 내포신도시점,충남 홍성군 홍북읍 청사로 36,126.6746713,36.64810558,http://place.map.kakao.com/1416939971,충청도
1210,셀독24스터디카페 내포신도시점,충남 홍성군 홍북읍 홍학로 81,126.6751204,36.64766525,http://place.map.kakao.com/1956584537,충청도
1211,스터디카페두잇,충남 홍성군 홍성읍 홍장북로 424,126.6689564,36.59275109,http://place.map.kakao.com/575588445,충청도
1212,카공247 스터디카페,충남 공주시 웅진로 179,127.1244748,36.45628938,http://place.map.kakao.com/441479857,충청도
1213,마스터플랜 스터디카페 공주중동점,충남 공주시 웅진로 161,127.1243284,36.45475755,http://place.map.kakao.com/1737132083,충청도
1214,플랜에이스터디카페 당진수청센터,충남 당진시 밤절로 132-81,126.6452172,36.90090769,http://place.map.kakao.com/137759473,충청도
1215,퍼스트스터디카페,충남 당진시 당진중앙2로 211-15,126.6346146,36.89734238,http://place.map.kakao.com/36725391,충청도
1216,작심스터디카페 충남예산점,충남 예산군 예산읍 벚꽃로155번길 24,126.8342999,36.69472209,http://place.map.kakao.com/1587189051,충청도
1217,초심스터디카페 충남예산점,충남 예산군 예산읍 벚꽃로155번길 17,126.8346254,36.6942936,http://place.map.kakao.com/1027123284,충청도
1218,열심스터디카페,충남 당진시 남산공원길 71-2,126.6333538,36.89423243,http://place.map.kakao.com/1682120759,충청도
1219,한결스터디카페,충남 당진시 송악읍 틀모시로 762,126.6929981,36.9014841,http://place.map.kakao.com/1251383382,충청도
1220,포텐스터디카페 당진수청점,충남 당진시 밤절로 140,126.6454703,36.90149596,http://place.map.kakao.com/1752292424,충청도
1221,올탑스터디카페 신평점,충남 당진시 신평면 거산3거리길 74-6,126.7569386,36.88343176,http://place.map.kakao.com/1323220069,충청도
1222,스터디카페에이블,충남 당진시 합덕읍 합우로 137,126.7736603,36.80887682,http://place.map.kakao.com/2082414826,충청도
1223,당진스터디카페지독,충남 당진시 원당로 80,126.6448006,36.90799985,http://place.map.kakao.com/1862086329,충청도
1224,작심스터디카페 충남당진점,충남 당진시 밤절로 140,126.6455062,36.90150328,http://place.map.kakao.com/878498195,충청도
1225,카페라틴,충남 예산군 예산읍 금오대로 35-11,126.8319199,36.6942024,http://place.map.kakao.com/1626797828,충청도
1226,택이네조개전골 당진점,충남 당진시 우두로1길 6-4,126.6327051,36.90084444,http://place.map.kakao.com/461084902,충청도
1227,플랜에이스터디카페 아산센터,충남 아산시 아산로 118,126.9944999,36.79239716,http://place.map.kakao.com/1614652005,충청도
1228,드림스터디카페,충남 아산시 서부북로 973,126.9668083,36.78891346,http://place.map.kakao.com/140657373,충청도
1229,에이루트,충남 아산시 신창면 순천향로 16-4,126.933016,36.77343609,http://place.map.kakao.com/29463965,충청도
1230,아이블스터디카페 아산장재점,충남 아산시 배방읍 용연로 84-7,127.0898528,36.78897426,http://place.map.kakao.com/279255712,충청도
1231,초심스터디카페 아산신용화점,충남 아산시 용화로9번길 4-18,127.0092702,36.77287066,http://place.map.kakao.com/1976846243,충청도
1232,타임 스터디카페,충남 아산시 삼동로 78,127.0124132,36.78672773,http://place.map.kakao.com/906001889,충청도
1233,작심스터디카페 충남아산점,충남 아산시 모종남로12번길 16,127.0206902,36.77834621,http://place.map.kakao.com/627318339,충청도
1234,포커스온스터디카페,충남 아산시 배방읍 모산로 185,127.0631324,36.7755432,http://place.map.kakao.com/2020745312,충청도
1235,율스터디카페 탕정점,충남 아산시 탕정면 탕정면로 46,127.0621384,36.79855819,http://place.map.kakao.com/823170348,충청도
1236,디플레이스스터디카페 아산배방점,충남 아산시 배방읍 배방로 53,127.0552239,36.77208775,http://place.map.kakao.com/1130418602,충청도
1237,어라운드스터디카페 천안불당점,충남 천안시 서북구 불당3길 33,127.1086851,36.80412247,http://place.map.kakao.com/915603471,충청도
1238,타임유스터디카페 천안신방점,충남 천안시 동남구 수곡2길 17-5,127.1275879,36.78977781,http://place.map.kakao.com/483390313,충청도
1239,초심스터디카페 쌍용불당용암점,충남 천안시 서북구 월봉로 126,127.1189707,36.80184183,http://place.map.kakao.com/1278204528,충청도
1240,이지스스터디카페 천안쌍용사거리점,충남 천안시 서북구 불당대로 265,127.1257995,36.80061109,http://place.map.kakao.com/456052048,충청도
1241,비온탑 스터디카페 천안쌍용점,충남 천안시 서북구 월봉로 93,127.1179175,36.79898815,http://place.map.kakao.com/682646443,충청도
1242,블루문스터디카페 배방점,충남 아산시 배방읍 모산로 67,127.0503389,36.77360649,http://place.map.kakao.com/1658279845,충청도
1243,작심스터디카페 천안신방점,충남 천안시 동남구 수곡2길 17,127.1282692,36.78989422,http://place.map.kakao.com/2092948259,충청도
1244,아이블스터디카페,충남 아산시 문화로 351,127.0184495,36.78181767,http://place.map.kakao.com/822821959,충청도
1245,공간샘스터디카페오피스 천안쌍용동점,충남 천안시 서북구 월봉로 126,127.1189617,36.80184544,http://place.map.kakao.com/589171493,충청도
1246,그루스터디카페 충남아산센터,충남 아산시 문화로 329,127.0176915,36.78383448,http://place.map.kakao.com/1045139945,충청도
1247,워크앤티 스터디카페 아산탕정점,충남 아산시 탕정면 탕정면로22번길 15-3,127.05991,36.79749602,http://place.map.kakao.com/1014055638,충청도
1248,리프스터디카페,충남 아산시 용화로9번길 4-22,127.0088714,36.77276976,http://place.map.kakao.com/694165326,충청도
1249,멘토즈스터디카페 아산장재점,충남 아산시 배방읍 용연로 152,127.0936668,36.78366376,http://place.map.kakao.com/238637533,충청도
1250,상상필립 스터디카페,충남 천안시 서북구 쌍용17길 60-9,127.1218147,36.79482109,http://place.map.kakao.com/71692779,충청도
1251,데이스터디카페 천안신방센터,충남 천안시 동남구 서부대로 278,127.1294196,36.79305588,http://place.map.kakao.com/988473023,충청도
1252,머머스터디카페,충남 천안시 서북구 월봉로 90,127.1183919,36.79857317,http://place.map.kakao.com/935664231,충청도
1253,스터디카페빛,충남 아산시 탕정면 탕정면로22번길 15-5,127.060226,36.79747243,http://place.map.kakao.com/1133903468,충청도
1254,더위너집중형스터디카페,충남 아산시 배방읍 북수로 96,127.0711107,36.77355624,http://place.map.kakao.com/1658885907,충청도
1255,율스터디카페 아산장재점,충남 아산시 배방읍 용연로 152,127.0936825,36.78367276,http://place.map.kakao.com/329221707,충청도
1256,스터디플레이,충남 천안시 서북구 월봉로 86,127.1184869,36.79835771,http://place.map.kakao.com/570171902,충청도
1257,초심스터디카페 신방용곡100호점,충남 천안시 동남구 서부대로 227,127.1285158,36.78860536,http://place.map.kakao.com/113563258,충청도
1258,이지스스터디카페 천안쌍용역점,충남 천안시 서북구 충무로 155,127.1245696,36.79392613,http://place.map.kakao.com/1510262125,충청도
1259,랭스터디카페 아산배방점,충남 아산시 배방읍 모산로 127,127.0567716,36.77478046,http://place.map.kakao.com/799093266,충청도
1260,나래스터디카페,충남 천안시 서북구 월봉로 86,127.1183827,36.79838214,http://place.map.kakao.com/1196980399,충청도
1261,스터디엔카페신방,충남 천안시 동남구 수곡2길 8-3,127.1284291,36.78900014,http://place.map.kakao.com/1506708151,충청도
1262,디플레이스스터디카페 아산탕정점,충남 아산시 탕정면 탕정면로 18,127.0591175,36.79856334,http://place.map.kakao.com/1077724151,충청도
1263,기본스터디카페 천안점,충남 천안시 서북구 월봉1길 16,127.1169602,36.78841003,http://place.map.kakao.com/797926156,충청도
1264,엠파워영어스터디카페,충남 아산시 배방읍 배방로 57-20,127.0568949,36.7718779,http://place.map.kakao.com/1124037792,충청도
1265,아이블스터디카페 배방점,충남 아산시 배방읍 모산로 38-11,127.0472438,36.77152168,http://place.map.kakao.com/2145487875,충청도
1266,그루스터디카페 아산배방센터,충남 아산시 배방읍 새아산로 20-8,127.0927365,36.78329503,http://place.map.kakao.com/1038839411,충청도
1267,그로잉스터디카페 아산점,충남 아산시 배방읍 배방로173번길 1,127.0652475,36.7704886,http://place.map.kakao.com/473688870,충청도
1268,하우스터디 아산용화스터디카페,충남 아산시 용화고길79번길 36,127.0127292,36.77373902,http://place.map.kakao.com/900556776,충청도
1269,네이처스터디카페,충남 천안시 서북구 검은들3길 42,127.1088002,36.81104471,http://place.map.kakao.com/840152325,충청도
1270,초심스터디카페 신불당점,충남 천안시 서북구 불당34길 1,127.105549,36.80524448,http://place.map.kakao.com/568603311,충청도
1271,작심스터디카페 천안불당점,충남 천안시 서북구 불당26로 50,127.1064221,36.81263732,http://place.map.kakao.com/3009318,충청도
1272,프렌즈스터디카페 천안백석점,충남 천안시 서북구 백석3로 130,127.1249142,36.82190887,http://place.map.kakao.com/367847995,충청도
1273,그루스터디카페 천안신불당동센터,충남 천안시 서북구 불당26로 100-2,127.1065983,36.81686607,http://place.map.kakao.com/8276349,충청도
1274,새벽스터디카페 성성점,충남 천안시 서북구 성성8로 2-11,127.1296484,36.83971689,http://place.map.kakao.com/1612608564,충청도
1275,스터디카페 봄날,충남 천안시 서북구 불당21로 67-8,127.1082643,36.81326913,http://place.map.kakao.com/110168449,충청도
